user_id,posted,sentiment_analysis
QuenchingAlarm1,2015-05-24,neutral
76561198070728917,2014-12-20,neutral
76561198033173262,2014-06-21,neutral
Nikavek,2015-07-20,positivo
Nikavek,2015-12-15,negativo
Nikavek,2014-10-01,negativo
Nikavek,2015-11-12,positivo
Nikavek,2015-07-20,positivo
Nikavek,2015-10-24,positivo
Nikavek,Posted January 9.,positivo
Underpaidassassin,Posted January 23.,positivo
TFWUMastab82Sanic,Posted March 10.,positivo
76561198079521222,2014-07-13,positivo
76561198079521222,Posted July 10.,positivo
76561198081711671,2014-12-04,positivo
76561198081711671,2015-03-01,positivo
76561198081711671,Posted April 27.,positivo
76561198081711671,2015-03-01,positivo
76561198036617399,2015-07-06,negativo
76561198043464234,Posted January 5.,positivo
76561198083596903,2014-05-12,neutral
76561198092381867,2014-08-06,positivo
ozeyeball,2014-06-24,positivo
ozeyeball,2014-06-26,negativo
ozeyeball,2014-06-22,positivo
76561198054581453,2014-10-03,positivo
76561198054581453,2014-02-11,positivo
76561198054581453,2011-12-21,positivo
76561198078390373,2014-02-27,neutral
76561198074464808,2014-05-30,negativo
76561198013059927,2015-01-05,positivo
76561198013059927,2014-06-24,positivo
76561198013059927,2013-01-31,positivo
Nipsey,2014-06-19,neutral
Nipsey,2015-03-09,positivo
Nipsey,2013-10-07,positivo
Nipsey,2014-05-14,positivo
Nipsey,2014-06-20,neutral
Nipsey,2014-06-20,neutral
Nirvesta,2012-08-17,neutral
Nishanji,2014-04-25,positivo
Nishanji,Posted January 28.,neutral
Nishanji,2015-10-09,negativo
76561198085249560,2015-11-13,positivo
76561198085249560,2014-02-16,positivo
76561198085249560,2014-02-16,neutral
76561198027275511,Posted September 11.,positivo
Ka2Dx,2014-12-28,neutral
angia93,2013-12-25,positivo
angia93,2013-12-25,negativo
angia93,2014-01-07,positivo
angia93,2014-01-06,positivo
76561198064893805,2014-06-28,positivo
76561198064893805,2014-10-05,positivo
Deaththunderwolfx,2015-04-24,positivo
plz2halp,2015-03-15,negativo
plz2halp,2014-09-07,negativo
plz2halp,2014-04-06,positivo
plz2halp,2014-02-28,positivo
plz2halp,2014-02-28,positivo
improm8,2014-05-09,positivo
improm8,2013-12-11,neutral
improm8,Posted January 5.,neutral
improm8,2015-08-14,neutral
improm8,2014-12-09,positivo
improm8,2014-07-15,neutral
improm8,2014-05-01,neutral
improm8,2014-11-01,positivo
improm8,2014-05-09,positivo
improm8,2014-08-14,neutral
76561198065026562,Posted January 12.,negativo
DipShiet,Posted January 31.,positivo
NobleLegend,Posted July 24.,neutral
NobleLegend,2013-12-22,positivo
ustupit,Posted January 30.,positivo
ustupit,2015-11-23,positivo
ustupit,Posted June 10.,negativo
ustupit,Posted January 30.,negativo
ustupit,2015-11-07,positivo
ustupit,2014-07-27,positivo
xXnocommentXx,2014-06-11,neutral
xXnocommentXx,2014-06-08,positivo
NocturnalPotato,2014-10-30,positivo
NocturnalPotato,2015-11-30,positivo
NocturnalPotato,2015-02-10,positivo
NocturnalPotato,2014-08-23,neutral
NocturnalPotato,Posted May 16.,positivo
NocturnalPotato,Posted January 14.,positivo
NocturnalPotato,2015-11-30,negativo
NocturnalPotato,2014-07-29,positivo
NocturnalPotato,2015-02-25,neutral
NocturnalPotato,2014-11-30,positivo
76561197971330852,2014-05-24,neutral
76561198081440127,2015-11-18,neutral
nogginess,2014-08-10,positivo
76561198074722204,Posted February 8.,positivo
76561198074722204,Posted June 23.,positivo
2910463,2015-08-10,neutral
2910463,2015-10-18,positivo
2910463,2015-08-15,positivo
2910463,2015-08-11,positivo
2910463,2014-10-19,negativo
2910463,2014-07-23,positivo
76561198056410587,2013-02-09,negativo
76561198012189830,2015-06-27,positivo
76561198012189830,2013-12-19,negativo
76561198012189830,Posted April 28.,negativo
76561198012189830,2014-09-14,positivo
alphalegion,2014-06-22,negativo
76561198033698382,2014-11-19,neutral
Shad3Gam3r,2014-08-02,positivo
Shad3Gam3r,2014-09-24,negativo
Shad3Gam3r,2014-09-24,positivo
Shad3Gam3r,2014-04-29,positivo
76561198039183543,Posted July 29.,positivo
76561198065160268,2015-02-01,negativo
76561198065160268,2015-02-24,positivo
76561198065160268,Posted March 5.,positivo
76561198088807138,2015-02-18,positivo
76561198088807138,Posted August 29.,negativo
76561198092494600,2015-07-06,positivo
Nopeism,2015-07-22,positivo
76561197970980141,2014-05-20,negativo
76561197970980141,2014-06-28,positivo
76561197970980141,2015-06-17,positivo
76561197970980141,2013-12-30,positivo
76561198050822800,2013-12-25,neutral
76561198058536640,Posted June 26.,positivo
JasonVDZ,2014-07-08,neutral
76561198043305211,2015-04-27,neutral
coonfag,2014-09-25,negativo
coonfag,2013-12-22,positivo
coonfag,2015-05-29,neutral
coonfag,2014-07-19,neutral
obcs,2014-04-17,positivo
obcs,2014-04-05,negativo
obcs,2014-02-13,negativo
SenorcThePie,2015-11-30,positivo
SenorcThePie,2014-08-07,positivo
SenorcThePie,2014-03-27,negativo
SenorcThePie,2015-11-28,positivo
SenorcThePie,Posted June 12.,negativo
SenorcThePie,2014-03-27,positivo
SenorcThePie,2014-03-27,positivo
76561198066675436,2015-03-21,positivo
76561198061905521,2014-12-29,positivo
76561198024744929,2014-12-02,positivo
76561198059977575,2015-04-03,negativo
76561198064380004,2014-06-14,negativo
76561198064380004,2014-11-16,positivo
76561198064380004,2013-07-03,positivo
76561198064380004,2013-01-26,positivo
soggzillanator,2013-12-21,positivo
76561198071480873,2013-12-20,positivo
pleaseendmyfuckingsufferingcyka,2015-05-02,positivo
pleaseendmyfuckingsufferingcyka,2013-09-29,negativo
pleaseendmyfuckingsufferingcyka,2013-12-12,positivo
notamericano,2013-12-16,positivo
notamericano,2014-06-27,positivo
notamericano,2013-12-01,positivo
OfficalNotEvenNiNja,Posted August 28.,positivo
76561198090457112,2015-10-11,positivo
76561198079890309,2014-08-14,neutral
76561198079890309,2015-02-28,positivo
76561198079890309,2014-09-19,positivo
76561198079890309,2014-12-15,positivo
76561198079890309,2014-10-24,neutral
Ihavecripplingmemepression,Posted February 26.,neutral
76561198049951543,2014-01-12,positivo
76561198027345977,2015-02-25,negativo
76561198027345977,2015-02-25,positivo
76561198027345977,2015-02-25,positivo
76561198027345977,2012-09-22,negativo
76561198027345977,2012-03-19,positivo
nova_prime,2014-12-21,positivo
nova_prime,2014-12-22,negativo
nova_prime,2014-12-21,positivo
nova_prime,2014-12-21,positivo
fivewordsinfuckingneon,2012-07-12,positivo
76561198036618521,2014-04-18,positivo
76561198036618521,2013-11-25,positivo
gefiltefishegg,2015-01-13,positivo
gefiltefishegg,2014-11-18,positivo
gefiltefishegg,2015-01-13,positivo
gefiltefishegg,2014-11-18,positivo
76561198081891488,Posted July 23.,positivo
76561198029310996,2014-01-25,positivo
76561198029310996,2014-01-28,positivo
manaff,2014-06-30,neutral
TheWildKermit,2015-08-14,positivo
TheWildKermit,2013-06-05,positivo
TheWildKermit,2015-08-14,positivo
nugyflex,Posted September 16.,positivo
nugyflex,2014-04-04,neutral
nugyflex,Posted September 16.,negativo
nugyflex,Posted September 16.,positivo
nugyflex,Posted September 16.,positivo
nugyflex,Posted September 16.,positivo
nugyflex,Posted September 16.,positivo
nugyflex,Posted September 16.,neutral
nukem2000,2014-03-15,positivo
Nultz,2014-11-08,positivo
gourmetdeadthings,2015-06-23,positivo
gourmetdeadthings,2015-01-26,positivo
gourmetdeadthings,2014-10-18,neutral
gourmetdeadthings,2014-10-17,positivo
gourmetdeadthings,2014-05-01,positivo
gourmetdeadthings,2014-03-22,negativo
gourmetdeadthings,2014-01-16,positivo
76561198096211787,2014-12-24,positivo
freshcake,2013-12-30,positivo
freshcake,2013-12-18,positivo
Goofen,2014-12-18,neutral
nydac98,2014-01-01,positivo
Osiris5622,2014-06-01,negativo
Osiris5622,Posted March 17.,positivo
waytogoidiot,Posted June 25.,negativo
waytogoidiot,Posted May 28.,negativo
waytogoidiot,Posted January 4.,negativo
76561198074860147,2013-12-14,positivo
ocriativo,2013-12-07,neutral
iamhungryfeedme,2014-12-28,neutral
76561198090713504,2014-06-18,neutral
76561198090713504,2014-02-28,neutral
o0Mongoose0o,2014-06-20,positivo
oakex,2015-12-17,neutral
oakex,Posted June 1.,neutral
Asunabubba,2014-07-03,neutral
spamnz,2014-03-17,positivo
spamnz,2014-11-21,negativo
spamnz,2015-06-18,negativo
spamnz,2014-03-17,positivo
spamnz,2014-11-21,negativo
spamnz,2015-06-18,negativo
76561198074557309,Posted July 28.,positivo
76561198085457850,2015-06-07,negativo
76561198085457850,Posted March 28.,negativo
76561198085457850,2014-12-31,positivo
76561198085457850,2015-11-19,positivo
76561198085457850,Posted July 1.,neutral
76561198085457850,2014-11-16,positivo
76561198085457850,2014-07-13,negativo
76561198095265398,2015-03-28,positivo
76561198072912995,2014-12-16,positivo
76561198072912995,2014-12-16,negativo
Obvious_Failure,Posted May 1.,negativo
Obvious_Failure,Posted April 4.,positivo
zeldafan57,2013-04-19,positivo
jtwh,Posted June 1.,negativo
jtwh,2013-06-24,negativo
jtwh,2014-12-31,positivo
jtwh,2014-12-18,negativo
jtwh,2014-12-08,positivo
Cartrz,2014-01-29,neutral
Cartrz,2013-12-08,neutral
76561198039283395,2014-02-28,negativo
76561198072331143,2014-06-20,positivo
Flatzone2,2015-03-23,negativo
jcottle,2014-03-30,positivo
bingobrongo,2015-05-10,positivo
overlordofgaming,2014-01-20,negativo
overlordofgaming,2014-04-07,positivo
76561198056288746,2015-11-30,positivo
fruity_ninja,2014-01-16,positivo
fruity_ninja,2013-12-14,neutral
fruity_ninja,2014-01-20,positivo
fruity_ninja,2013-12-23,positivo
linkocarinatime,2014-01-21,positivo
HiMyNamesZed,2013-12-21,positivo
qtdraws,Posted June 21.,neutral
aozytrolling,Posted March 23.,negativo
76561198080947173,2015-11-15,positivo
76561198080947173,2014-07-01,positivo
76561198083008209,2015-06-13,positivo
76561198083008209,2014-10-16,negativo
Pooptimemachine,2015-03-25,positivo
76561198075471497,2014-01-04,positivo
bumcraft123,2015-01-19,neutral
bumcraft123,2015-01-19,neutral
twan-newn,2014-11-07,neutral
twan-newn,2014-11-07,positivo
twan-newn,2014-11-07,positivo
twan-newn,2014-12-31,positivo
76561198055524995,2014-04-23,positivo
Grozie,2015-04-26,positivo
76561198031838821,2014-01-29,neutral
76561198031838821,2014-01-29,positivo
76561198031838821,2014-01-29,positivo
greenday990310,2014-11-28,neutral
oldboss,2015-04-28,positivo
76561198057988265,2014-06-21,positivo
ILOVEWEINERS,2014-04-20,positivo
randomaddressfornow,2014-12-25,positivo
randomaddressfornow,2014-12-25,negativo
randomaddressfornow,2014-12-22,positivo
randomaddressfornow,2014-12-11,neutral
76561198005999162,2014-02-24,negativo
76561198005999162,2013-12-26,neutral
76561198005999162,2013-12-17,positivo
76561198005999162,2014-11-03,neutral
Omega9001,Posted March 24.,negativo
Omega9001,2015-06-29,positivo
Omega9001,Posted August 27.,positivo
Omega9001,Posted March 17.,positivo
Omega9001,2015-07-17,neutral
gamerbegamin,2014-05-24,positivo
omegavondoom,2011-08-17,neutral
omegavondoom,2011-07-09,positivo
omegavondoom,2011-06-24,positivo
76561198069070596,2014-07-11,positivo
76561198069070596,2014-07-14,negativo
76561198069070596,Posted August 15.,positivo
76561198069070596,Posted April 18.,negativo
76561198084047806,Posted February 25.,positivo
76561197998356183,2014-06-24,neutral
76561198086699150,2013-05-15,neutral
76561197972797551,2014-01-26,positivo
omnixbro,2015-06-16,negativo
76561198098284386,2015-08-14,positivo
76561198054200662,2014-07-13,positivo
76561198255656942,Posted June 3.,positivo
76561198055688142,2015-02-06,negativo
76561198054796819,Posted September 8.,neutral
76561198064813230,Posted April 22.,negativo
76561198064813230,2015-12-29,positivo
76561198064813230,2014-12-19,neutral
76561198064813230,2014-06-27,neutral
76561198064813230,2014-06-11,negativo
ParalysedChook,2015-01-11,neutral
ParalysedChook,2015-01-11,negativo
Onlyme88,Posted September 16.,positivo
Onlyme88,2015-01-26,negativo
Onlyme88,2015-12-13,positivo
Onlyme88,Posted June 29.,positivo
Onlyme88,Posted March 4.,neutral
Onlyme88,Posted January 19.,neutral
Onlyme88,2015-12-13,neutral
76561198081848869,2015-12-25,positivo
76561198081848869,2014-10-25,positivo
76561198081848869,2015-06-26,neutral
76561198081848869,2014-10-25,neutral
76561198081848869,Posted September 18.,negativo
76561198081848869,Posted January 20.,neutral
76561198081848869,2014-08-08,negativo
76561198081848869,2015-06-22,neutral
76561198081848869,2015-11-13,positivo
76561198081848869,2015-09-08,positivo
OnyxHavok,2013-11-02,positivo
OnyxHavok,2012-07-24,positivo
76561198047717614,2013-08-27,negativo
kerserisasickcunt,2015-02-09,positivo
76561198083731654,2015-12-28,positivo
ooovegitaooo,2015-07-29,positivo
76561198054613028,Posted June 30.,neutral
76561198054613028,Posted July 30.,positivo
76561198054613028,Posted June 30.,neutral
76561198042884383,2014-02-13,positivo
76561198042884383,Posted August 12.,negativo
76561198208354743,Posted May 29.,neutral
76561198208354743,Posted May 29.,positivo
76561198208354743,Posted April 13.,positivo
76561198068420037,Posted January 31.,positivo
76561198068420037,2015-06-12,neutral
phantom02k,2015-05-20,positivo
OrackBobama,2015-12-04,negativo
76561198041174745,2015-02-03,positivo
kekles,2015-09-11,positivo
orbwalker,2013-10-27,positivo
orbwalker,2014-06-23,positivo
orbwalker,2014-12-18,negativo
orbwalker,2014-09-12,positivo
76561198033050980,2014-06-23,positivo
Orifromtheforest,2015-06-04,negativo
Orifromtheforest,2015-05-29,negativo
Orifromtheforest,2015-04-18,positivo
Orifromtheforest,2015-04-01,positivo
Orifromtheforest,2014-12-26,positivo
Orifromtheforest,2014-11-13,neutral
Orifromtheforest,2014-11-13,positivo
76561198081120147,2015-03-21,negativo
76561198081120147,2013-12-23,positivo
76561198079293112,2015-07-29,negativo
76561198079293112,2013-12-24,positivo
isoduo,2014-03-04,negativo
isoduo,2014-12-07,neutral
isoduo,2014-02-06,neutral
isoduo,2014-02-03,neutral
76561198036742033,2014-08-09,neutral
76561198036742033,2014-07-09,positivo
76561198036742033,2015-01-04,negativo
76561198036742033,2014-11-12,positivo
76561198036742033,2014-03-01,negativo
76561198036742033,2014-02-16,positivo
76561198036742033,2013-07-14,positivo
76561198060029466,2014-06-30,negativo
orphoftheabyss,2014-09-21,positivo
Orphaned,2013-08-25,positivo
Orphaned,2015-07-14,positivo
Orphaned,2015-12-03,positivo
76561197966298550,2015-10-01,positivo
ComputerTheGamer,2014-10-12,positivo
ComputerTheGamer,2014-11-07,positivo
ComputerTheGamer,Posted January 9.,neutral
ComputerTheGamer,2015-12-31,neutral
ComputerTheGamer,2015-10-14,positivo
ComputerTheGamer,2015-10-14,positivo
robsonrrs,2015-07-12,neutral
robsonrrs,2014-06-27,positivo
robsonrrs,2014-01-21,neutral
bigbeno37,Posted May 22.,positivo
frozout,2014-03-28,positivo
frozout,2014-01-15,negativo
frozout,2014-01-12,positivo
frozout,2014-03-30,positivo
frozout,2014-01-15,negativo
frozout,2013-12-24,positivo
frozout,2014-01-15,positivo
frozout,2014-02-07,neutral
frozout,2014-01-20,positivo
frozout,2013-12-08,negativo
76561198062385314,2014-01-02,negativo
76561198062385314,2014-04-09,negativo
76561198062385314,2015-07-04,negativo
76561198062385314,Posted February 16.,positivo
76561198062385314,2014-01-02,positivo
76561198102485241,2015-02-06,neutral
76561198102485241,2014-12-03,neutral
76561198048261122,2014-02-08,positivo
76561198048261122,Posted January 14.,positivo
cbxkapil,2015-06-27,positivo
cbxkapil,2014-08-04,negativo
UAMOOSE,2015-05-30,neutral
UAMOOSE,Posted January 22.,positivo
UAMOOSE,2015-05-14,neutral
76561198086139632,2015-07-02,positivo
76561198086139632,2014-04-23,positivo
76561198086139632,2015-06-27,positivo
ozi10,Posted July 5.,negativo
creative_url,2014-10-11,negativo
protatoSTALKER,2014-06-08,neutral
76561198045467294,Posted June 3.,positivo
76561198045467294,2015-11-24,positivo
76561198045467294,2015-10-09,positivo
Fox_Hanyou_Mikoto,2014-02-26,negativo
Fox_Hanyou_Mikoto,2014-08-10,positivo
Fox_Hanyou_Mikoto,2014-02-26,positivo
Fox_Hanyou_Mikoto,2013-12-20,negativo
76561198062477459,Posted September 3.,positivo
76561198082177323,2015-11-26,positivo
76561198082177323,2015-11-25,neutral
76561198082177323,2015-11-02,positivo
76561198082177323,2015-07-23,positivo
76561198082177323,2015-03-06,neutral
76561198082177323,2014-12-29,positivo
76561198082177323,2013-12-12,negativo
76561198147002164,Posted March 24.,positivo
avigniate,2014-06-21,negativo
76561198134824579,2015-07-06,negativo
76561198134824579,Posted July 20.,negativo
76561198134824579,2015-07-16,neutral
76561198134824579,2015-02-20,positivo
76561198134824579,2015-02-13,negativo
76561198134824579,2015-01-31,negativo
76561198134824579,2014-12-14,positivo
SvnK7,2015-01-27,positivo
SvnK7,2014-06-04,positivo
padadula,Posted February 7.,positivo
PadukSteam,2015-10-14,positivo
PadukSteam,2015-11-30,negativo
76561198074311354,2014-07-08,positivo
SniperMortal,2013-11-30,neutral
SniperMortal,Posted February 6.,positivo
76561198004901938,2015-02-13,neutral
76561198066026014,2015-01-16,negativo
samsul,2013-12-10,positivo
samsul,2015-04-20,positivo
samsul,2014-01-06,negativo
samsul,2014-06-29,positivo
samsul,2014-01-06,positivo
samsul,2013-09-27,positivo
palelord,2014-07-19,neutral
palelord,2014-09-02,negativo
Palony,2013-12-25,positivo
76561198022004951,2014-04-28,negativo
76561198022004951,2012-07-14,neutral
76561198042193560,Posted August 7.,negativo
76561198042193560,Posted January 12.,positivo
76561198042193560,2015-11-23,positivo
76561198042193560,2015-08-17,positivo
76561198042193560,2014-12-21,positivo
76561198042193560,2014-04-11,positivo
76561198081411302,2014-08-07,negativo
76561198081411302,Posted January 13.,positivo
pandaaus,2014-10-27,negativo
PandaCommandaa,2014-02-08,positivo
Pandaliti,2014-06-18,positivo
Pandaliti,2012-01-02,positivo
Pandaliti,2014-12-09,neutral
Ronnieandfriendsthatarecool,2013-07-10,neutral
76561198084750842,Posted June 23.,neutral
76561198062139862,2014-01-14,positivo
76561198046075289,2013-12-03,positivo
76561198046075289,2011-12-22,positivo
76561198046075289,2014-06-17,negativo
76561198046075289,Posted March 6.,positivo
76561198067265748,2014-11-06,neutral
76561198067265748,2014-03-16,negativo
76561198075924081,2015-02-07,neutral
76561198075924081,2013-12-27,neutral
76561198075924081,2015-01-17,positivo
panelata,2014-04-25,negativo
Lintai,2014-01-14,positivo
76561198046143052,Posted January 20.,positivo
76561197999140519,2014-08-10,positivo
76561197999140519,2015-10-17,positivo
paddy3450,2014-06-30,neutral
paddy3450,2012-06-09,neutral
76561198029634836,2015-09-11,positivo
76561198029634836,2015-08-04,neutral
76561198029634836,2015-07-04,neutral
76561198029634836,2015-05-26,negativo
76561198029634836,2015-09-27,positivo
76561198029634836,2015-03-28,positivo
76561198029634836,2015-10-31,neutral
